time,Real Lower Band,Real Middle Band,Real Upper Band
2013-03-08,1406.6578,1483.5278,1560.3978
2013-03-07,1404.7288,1481.3173,1557.9059
2013-03-06,1402.7245,1479.2142,1555.7038
2013-03-05,1400.5490,1477.0888,1553.6287
2013-03-04,1398.2073,1474.9137,1551.6200
2013-03-01,1395.4409,1472.9445,1550.4481
2013-02-28,1392.8646,1471.1322,1549.3997
2013-02-27,1390.8144,1469.4905,1548.1666
2013-02-26,1388.9197,1467.8232,1546.7267
2013-02-25,1386.4714,1466.3730,1546.2746
2013-02-22,1383.3566,1464.8912,1546.4257
2013-02-21,1381.2639,1463.0693,1544.8747
2013-02-20,1379.2163,1461.5148,1543.8133
2013-02-19,1376.3224,1459.4995,1542.6766
2013-02-15,1374.0596,1457.1140,1540.1684
2013-02-14,1371.5606,1454.8990,1538.2374
2013-02-13,1367.2158,1452.2073,1537.1989
2013-02-12,1362.6197,1449.4240,1536.2283
2013-02-11,1358.5631,1446.6917,1534.8202
2013-02-08,1356.2171,1444.3170,1532.4169
2013-02-07,1354.5274,1442.0187,1529.5099
2013-02-06,1352.7325,1439.8597,1526.9869
2013-02-05,1351.1172,1437.6162,1524.1152
2013-02-04,1350.6476,1435.6702,1520.6927
2013-02-01,1350.9598,1434.5482,1518.1365
2013-01-31,1351.8040,1432.9497,1514.0954
2013-01-30,1352.0705,1431.5512,1511.0319
2013-01-29,1352.9710,1430.3117,1507.6524
2013-01-28,1353.9328,1428.7170,1503.5012
2013-01-25,1354.7045,1427.2463,1499.7882
2013-01-24,1355.8556,1425.7465,1495.6374
2013-01-23,1356.6534,1424.3120,1491.9706
2013-01-22,1357.7790,1422.9503,1488.1217
2013-01-18,1359.2950,1421.9713,1484.6476
2013-01-17,1360.5897,1421.0915,1481.5933
2013-01-16,1361.4642,1420.6982,1479.9321
2013-01-15,1361.8811,1420.5028,1479.1246
2013-01-14,1362.4543,1420.2125,1477.9707
2013-01-11,1363.2089,1419.7033,1476.1977
2013-01-10,1364.0964,1418.9790,1473.8616
2013-01-09,1365.0802,1418.3243,1471.5684
2013-01-08,1365.6387,1417.8500,1470.0613
2013-01-07,1366.0136,1417.5888,1469.1640
2013-01-04,1366.2357,1417.4887,1468.7417
2013-01-03,1366.4778,1417.3963,1468.3149
2013-01-02,1366.3975,1417.4302,1468.4628
2012-12-31,1366.7983,1417.2397,1467.6810
2012-12-28,1366.6466,1417.5657,1468.4848
2012-12-27,1367.0432,1418.2667,1469.4902
2012-12-26,1367.0993,1418.6428,1470.1864
2012-12-24,1367.0406,1419.0982,1471.1558
2012-12-21,1367.0592,1419.2092,1471.3591
2012-12-20,1367.0082,1419.3998,1471.7915
2012-12-19,1366.7137,1419.6198,1472.5259
2012-12-18,1366.2627,1420.0255,1473.7883
2012-12-17,1365.9324,1420.2500,1474.5676
2012-12-14,1365.5029,1420.7615,1476.0201
2012-12-13,1365.4269,1421.5238,1477.6208
2012-12-12,1365.2148,1422.2195,1479.2242
2012-12-11,1364.7736,1422.8410,1480.9084
2012-12-10,1364.5464,1423.3768,1482.2072
2012-12-07,1364.7645,1423.6770,1482.5895
2012-12-06,1364.9874,1423.9352,1482.8829
2012-12-05,1365.2835,1424.1875,1483.0915
2012-12-04,1365.7876,1424.6648,1483.5421
2012-12-03,1366.3557,1425.0827,1483.8096
2012-11-30,1366.1285,1424.9823,1483.8361
2012-11-29,1365.7591,1424.7950,1483.8309
2012-11-28,1365.4607,1424.6388,1483.8169
2012-11-27,1365.0534,1424.4647,1483.8760
2012-11-26,1365.5036,1424.6572,1483.8107
2012-11-23,1365.6111,1424.7073,1483.8035
2012-11-21,1365.6543,1424.7288,1483.8033
2012-11-20,1366.5321,1425.0638,1483.5956
2012-11-19,1367.2634,1425.3017,1483.3399
2012-11-16,1368.4861,1425.7450,1483.0039
2012-11-15,1371.8905,1426.6332,1481.3758
2012-11-14,1376.3450,1427.7132,1479.0814
2012-11-13,1380.8759,1428.7577,1476.6394
2012-11-12,1383.5445,1429.4407,1475.3368
2012-11-09,1385.3562,1429.8657,1474.3751
2012-11-08,1387.1565,1430.2670,1473.3775
2012-11-07,1389.2641,1430.7103,1472.1566
2012-11-06,1390.0152,1430.8993,1471.7835
2012-11-05,1388.9637,1430.4728,1471.9819
2012-11-02,1388.2182,1430.2222,1472.2261
2012-11-01,1387.5509,1430.0080,1472.4651
2012-10-31,1386.0202,1429.4520,1472.8838
2012-10-26,1384.7764,1429.0992,1473.4219
2012-10-25,1381.2388,1428.3168,1475.3949
2012-10-24,1378.8394,1427.6893,1476.5392
2012-10-23,1377.0250,1427.1988,1477.3726
2012-10-22,1375.5460,1426.7353,1477.9247
2012-10-19,1373.7339,1425.9378,1478.1417
2012-10-18,1369.8962,1424.7183,1479.5405
2012-10-17,1364.2358,1422.7275,1481.2192
2012-10-16,1359.1823,1420.6842,1482.1860
2012-10-15,1355.5373,1418.9442,1482.3510
2012-10-12,1352.8840,1417.6530,1482.4220
2012-10-11,1351.2343,1416.7850,1482.3357
2012-10-10,1349.4154,1415.7840,1482.1526
2012-10-09,1347.0946,1414.6358,1482.1770
2012-10-08,1344.2281,1413.1718,1482.1155
2012-10-05,1342.0024,1411.5202,1481.0380
2012-10-04,1338.3885,1409.4173,1480.4461
2012-10-03,1335.6064,1407.4182,1479.2299
2012-10-02,1332.7438,1405.5928,1478.4418
2012-10-01,1330.7031,1404.0380,1477.3729
2012-09-28,1328.9044,1402.5412,1476.1779
2012-09-27,1327.8315,1401.3230,1474.8145
2012-09-26,1327.2705,1400.1042,1472.9378
2012-09-25,1326.1326,1398.9740,1471.8154
2012-09-24,1325.0683,1397.6502,1470.2321
2012-09-21,1322.5136,1395.5193,1468.5251
2012-09-20,1320.5571,1393.3810,1466.2049
2012-09-19,1317.9517,1391.0432,1464.1346
2012-09-18,1315.1703,1388.5877,1462.0050
2012-09-17,1314.1924,1386.5160,1458.8396
2012-09-14,1312.9342,1384.2547,1455.5752
2012-09-13,1313.9761,1382.4200,1450.8639
2012-09-12,1315.0565,1380.7198,1446.3832
2012-09-11,1314.5329,1379.1902,1443.8474
2012-09-10,1313.9410,1377.6782,1441.4153
2012-09-07,1312.5099,1376.0118,1439.5138
2012-09-06,1310.6420,1373.9612,1437.2803
2012-09-05,1309.4240,1372.1622,1434.9004
2012-09-04,1306.3415,1370.5870,1434.8325
2012-08-31,1304.6407,1369.2657,1433.8907
2012-08-30,1302.3891,1367.7392,1433.0893
2012-08-29,1300.1511,1366.3333,1432.5155
2012-08-28,1295.9249,1364.2502,1432.5754
2012-08-27,1291.2990,1362.0648,1432.8307
2012-08-24,1287.0365,1359.8582,1432.6799
2012-08-23,1285.5146,1358.1782,1430.8417
2012-08-22,1284.0566,1356.6988,1429.3411
2012-08-21,1283.9763,1355.3477,1426.7191
2012-08-20,1283.3684,1353.7585,1424.1486
2012-08-17,1283.2800,1352.1343,1420.9886
2012-08-16,1283.2994,1350.4793,1417.6593
2012-08-15,1283.2819,1348.8313,1414.3808
2012-08-14,1282.9541,1347.3390,1411.7239
2012-08-13,1281.4969,1345.5272,1409.5574
2012-08-10,1280.8620,1343.8730,1406.8840
2012-08-09,1281.4392,1342.5218,1403.6045
2012-08-08,1282.2225,1341.3195,1400.4165
2012-08-07,1283.3230,1340.2550,1397.1870
2012-08-06,1284.6710,1339.4557,1394.2404
2012-08-03,1285.7217,1338.8517,1391.9816
2012-08-02,1286.7028,1338.2448,1389.7869
2012-08-01,1286.7247,1338.2235,1389.7223
2012-07-31,1286.8844,1338.1278,1389.3713
2012-07-30,1287.1972,1337.9575,1388.7178
2012-07-27,1286.8881,1338.0620,1389.2359
2012-07-26,1285.9832,1338.3343,1390.6855
2012-07-25,1284.2289,1339.0977,1393.9664
2012-07-24,1283.2027,1340.0980,1396.9933
2012-07-23,1282.0301,1341.1822,1400.3342
2012-07-20,1281.0072,1342.0065,1403.0058
2012-07-19,1280.4285,1342.4737,1404.5189
2012-07-18,1280.5081,1342.3980,1404.2879
2012-07-17,1280.5841,1342.3007,1404.0172
2012-07-16,1280.3732,1342.5483,1404.7235
2012-07-13,1280.2011,1342.9363,1405.6715
2012-07-12,1279.8419,1343.4090,1406.9761
2012-07-11,1279.6750,1344.3427,1409.0103
2012-07-10,1279.8275,1344.8113,1409.7952
2012-07-09,1279.9887,1345.2912,1410.5936
2012-07-06,1279.7040,1345.8763,1412.0487
2012-07-05,1279.7163,1346.1102,1412.5041
2012-07-03,1279.7205,1345.9603,1412.2002
2012-07-02,1279.5932,1346.0967,1412.6001
2012-06-29,1278.9893,1346.6395,1414.2897
2012-06-28,1278.3944,1347.2528,1416.1112
2012-06-27,1277.9267,1348.6585,1419.3903
2012-06-26,1277.2698,1350.1117,1422.9536
2012-06-25,1277.6688,1351.5863,1425.5039
2012-06-22,1278.6650,1353.0790,1427.4930
2012-06-21,1278.7980,1354.2543,1429.7107
2012-06-20,1279.1768,1355.7045,1432.2322
2012-06-19,1278.6229,1356.7182,1434.8134
2012-06-18,1278.5933,1357.3703,1436.1474
2012-06-15,1278.9473,1358.1703,1437.3934
2012-06-14,1279.2341,1359.1712,1439.1082
2012-06-13,1280.0310,1360.4448,1440.8586
2012-06-12,1281.5273,1362.0260,1442.5246
2012-06-11,1282.7624,1363.3592,1443.9560
2012-06-08,1284.9750,1364.9203,1444.8656
2012-06-07,1286.4353,1366.0640,1445.6927
2012-06-06,1288.5522,1367.4133,1446.2745
2012-06-05,1290.6654,1368.3460,1446.0266
2012-06-04,1295.1429,1369.7688,1444.3948
2012-06-01,1300.5045,1371.2310,1441.9575
2012-05-31,1305.8397,1372.4742,1439.1086
2012-05-30,1307.9248,1373.0247,1438.1245
2012-05-29,1310.6095,1373.8748,1437.1401
2012-05-25,1312.1444,1374.4950,1436.8455
2012-05-24,1314.8527,1375.4328,1436.0129
2012-05-23,1317.2406,1376.1828,1435.1250
2012-05-22,1320.0362,1377.0715,1434.1068
2012-05-21,1323.0337,1377.9208,1432.8079
2012-05-18,1326.1759,1378.7500,1431.3241
2012-05-17,1331.8322,1379.8873,1427.9425
2012-05-16,1336.4518,1380.7673,1425.0828
2012-05-15,1339.2429,1381.3908,1423.5387
2012-05-14,1341.5155,1381.9003,1422.2851
2012-05-11,1342.9600,1382.2285,1421.4969
2012-05-10,1342.2114,1382.0592,1421.9069
2012-05-09,1341.7403,1381.9343,1422.1284
2012-05-08,1341.5598,1381.8875,1422.2152
2012-05-07,1340.2261,1381.5362,1422.8462
2012-05-04,1339.3496,1381.2423,1423.1351
2012-05-03,1338.3792,1380.9233,1423.4675
2012-05-02,1336.8600,1380.1813,1423.5027
2012-05-01,1335.3283,1379.2150,1423.1017
2012-04-30,1334.0043,1378.1997,1422.3951
2012-04-27,1331.0981,1376.9935,1422.8889
2012-04-26,1328.3475,1375.6723,1422.9972
2012-04-25,1324.6292,1374.2128,1423.7965
2012-04-24,1321.1161,1372.9182,1424.7202
2012-04-23,1318.2002,1371.9908,1425.7815
2012-04-20,1315.6813,1371.1823,1426.6834
2012-04-19,1313.6559,1370.3078,1426.9598
2012-04-18,1310.8856,1369.2700,1427.6544
2012-04-17,1308.3195,1368.1177,1427.9158
2012-04-16,1305.8636,1366.8610,1427.8584
2012-04-13,1303.4964,1365.9432,1428.3900
2012-04-12,1300.7378,1364.9062,1429.0745
2012-04-11,1296.9195,1363.3412,1429.7629
2012-04-10,1292.9459,1362.0142,1431.0824
2012-04-09,1289.8278,1360.9627,1432.0975
2012-04-05,1286.4344,1359.4673,1432.5003
2012-04-04,1283.3726,1357.7007,1432.0288
2012-04-03,1279.6316,1355.7297,1431.8277
2012-04-02,1276.3100,1353.4702,1430.6303
2012-03-30,1273.7402,1351.1705,1428.6008
2012-03-29,1270.7460,1348.9843,1427.2227
2012-03-28,1267.8118,1346.8807,1425.9495
2012-03-27,1263.6093,1344.4150,1425.2208
2012-03-26,1260.4544,1341.9233,1423.3923
2012-03-23,1256.6611,1339.1422,1421.6232
2012-03-22,1253.7485,1336.9475,1420.1465
2012-03-21,1250.9297,1334.8233,1418.7170
2012-03-20,1247.8425,1332.3418,1416.8411
2012-03-19,1244.3361,1329.6452,1414.9542
2012-03-16,1241.1718,1326.8377,1412.5035
2012-03-15,1234.7547,1323.5240,1412.2933
2012-03-14,1230.2247,1320.4750,1410.7253
2012-03-13,1225.4250,1317.4995,1409.5740
2012-03-12,1220.7595,1314.4307,1408.1018
2012-03-09,1216.8171,1312.0080,1407.1989
2012-03-08,1213.9001,1309.7680,1405.6359
2012-03-07,1212.1861,1307.9227,1403.6592
2012-03-06,1209.1135,1305.9513,1402.7891
2012-03-05,1207.5666,1304.5788,1401.5911
2012-03-02,1206.3643,1302.8145,1399.2647
2012-03-01,1205.3856,1300.9387,1396.4918
2012-02-29,1204.0706,1298.7752,1393.4797
2012-02-28,1202.6822,1296.7568,1390.8315
2012-02-27,1201.8329,1294.6698,1387.5067
2012-02-24,1197.5048,1291.7965,1386.0882
2012-02-23,1193.2557,1288.9100,1384.5643
2012-02-22,1186.1819,1285.4968,1384.8118
2012-02-21,1179.7926,1282.2323,1384.6720
2012-02-17,1176.2507,1279.3295,1382.4083
2012-02-16,1173.3571,1276.5253,1379.6936
2012-02-15,1172.0481,1274.1522,1376.2562
2012-02-14,1170.4779,1272.0338,1373.5898
2012-02-13,1170.2855,1270.1407,1369.9959
2012-02-10,1170.9675,1268.5747,1366.1818
2012-02-09,1171.2946,1267.0603,1362.8261
2012-02-08,1172.4109,1265.5920,1358.7732
2012-02-07,1172.9833,1263.7543,1354.5254
2012-02-06,1173.2366,1261.7885,1350.3404
2012-02-03,1174.6521,1260.6483,1346.6445
2012-02-02,1176.0995,1259.2520,1342.4045
2012-02-01,1176.6957,1258.0468,1339.3980
2012-01-31,1177.4776,1256.9978,1336.5181
2012-01-30,1177.4175,1255.7560,1334.0945
2012-01-27,1176.7043,1254.1772,1331.6500
2012-01-26,1177.3629,1253.1267,1328.8904
2012-01-25,1178.2560,1252.5710,1326.8860
2012-01-24,1179.5672,1251.8798,1324.1924
2012-01-23,1180.1915,1250.6690,1321.1465
2012-01-20,1180.6247,1249.2198,1317.8150
2012-01-19,1181.7848,1248.2000,1314.6152
2012-01-18,1182.7570,1246.9292,1311.1013
2012-01-17,1182.7282,1245.3850,1308.0418
2012-01-13,1181.9669,1243.9885,1306.0101
2012-01-12,1181.8558,1242.9267,1303.9975
2012-01-11,1180.9059,1241.3493,1301.7928
2012-01-10,1181.1182,1240.2177,1299.3171
2012-01-09,1180.4873,1238.7440,1297.0007
2012-01-06,1179.7564,1237.5198,1295.2833
2012-01-05,1178.3701,1236.1487,1293.9272
2012-01-04,1177.1875,1234.7125,1292.2375
2012-01-03,1172.7614,1232.6818,1292.6022
2011-12-30,1169.5694,1230.8137,1292.0579
2011-12-29,1164.1846,1228.9208,1293.6571
2011-12-28,1157.1309,1226.6030,1296.0751
2011-12-27,1147.6276,1224.0962,1300.5648
2011-12-23,1142.5772,1221.8627,1301.1481
2011-12-22,1140.1149,1220.1138,1300.1128
2011-12-21,1136.9770,1218.3982,1299.8193
2011-12-20,1135.3761,1217.2592,1299.1422
2011-12-19,1133.1516,1215.9533,1298.7550
2011-12-16,1129.5700,1214.8047,1300.0393
2011-12-15,1125.3326,1213.3030,1301.2734
2011-12-14,1123.7163,1212.4865,1301.2567
2011-12-13,1123.5143,1212.3243,1301.1343
2011-12-12,1123.1986,1211.9637,1300.7287
2011-12-09,1123.0799,1211.6227,1300.1655
2011-12-08,1123.0404,1210.8547,1298.6689
2011-12-07,1122.3153,1210.0935,1297.8717
2011-12-06,1121.3553,1208.6245,1295.8937
2011-12-05,1119.9393,1207.0212,1294.1030
2011-12-02,1118.1851,1205.3070,1292.4289
2011-12-01,1117.6721,1204.3340,1290.9959
2011-11-30,1117.5323,1203.5680,1289.6037
2011-11-29,1116.3740,1202.2060,1288.0380
2011-11-28,1115.7333,1201.8523,1287.9714
2011-11-25,1115.9629,1202.0502,1288.1374
2011-11-23,1117.6113,1203.0538,1288.4964
2011-11-22,1119.1092,1203.9060,1288.7028
2011-11-21,1119.5637,1204.2733,1288.9830
2011-11-18,1119.0493,1204.0037,1288.9581
2011-11-17,1117.4014,1203.0640,1288.7266
2011-11-16,1116.5832,1202.4218,1288.2605
2011-11-15,1115.2149,1201.1792,1287.1434
2011-11-14,1112.0261,1198.9460,1285.8659
2011-11-11,1108.8889,1196.8085,1284.7282
2011-11-10,1107.4419,1194.7552,1282.0685
2011-11-09,1107.4662,1193.9917,1280.5172
2011-11-08,1107.3446,1193.3860,1279.4274
2011-11-07,1108.8195,1192.1955,1275.5715
2011-11-04,1109.3420,1190.8237,1272.3053
2011-11-03,1109.5152,1189.4805,1269.4458
2011-11-02,1107.4855,1187.1407,1266.7959
2011-11-01,1107.4212,1186.0512,1264.6811
2011-10-31,1104.4154,1184.4042,1264.3929
2011-10-28,1105.4448,1183.5055,1261.5662
2011-10-27,1108.4965,1182.0885,1255.6805
2011-10-26,1110.1099,1181.6843,1253.2588
2011-10-25,1109.5711,1181.8852,1254.1993
2011-10-24,1106.6065,1182.8500,1259.0935
2011-10-21,1104.2984,1183.4848,1262.6713
2011-10-20,1100.9685,1184.5252,1268.0818
2011-10-19,1097.2748,1186.0168,1274.7589
2011-10-18,1091.9252,1188.0512,1284.1771
2011-10-17,1086.8606,1189.9187,1292.9767
2011-10-14,1081.8965,1192.3213,1302.7462
2011-10-13,1077.5256,1194.3083,1311.0910
2011-10-12,1074.8163,1196.3447,1317.8731
2011-10-11,1072.3252,1198.3360,1324.3468
2011-10-10,1071.2121,1200.1677,1329.1232
2011-10-07,1069.8708,1202.1885,1334.5062
2011-10-06,1070.2277,1204.7453,1339.2629
2011-10-05,1070.1253,1207.2912,1344.4570
2011-10-04,1071.3026,1210.1180,1348.9334
2011-10-03,1073.6282,1213.3770,1353.1258
2011-09-30,1076.9945,1217.4532,1357.9118
2011-09-29,1078.2885,1221.1498,1364.0112
2011-09-28,1079.0193,1224.1302,1369.2411
2011-09-27,1080.5297,1227.2438,1373.9580
2011-09-26,1081.1251,1229.9820,1378.8389
2011-09-23,1083.0137,1232.6102,1382.2067
2011-09-22,1086.7893,1235.4598,1384.1304
2011-09-21,1091.3640,1238.2450,1385.1260
2011-09-20,1094.0660,1240.1340,1386.2020
2011-09-19,1095.3361,1241.2400,1387.1439
2011-09-16,1096.5910,1242.5635,1388.5361
2011-09-15,1097.5032,1243.7490,1389.9948
2011-09-14,1098.6347,1245.1892,1391.7437
2011-09-13,1100.6367,1246.6838,1392.7309
2011-09-12,1103.4250,1248.3277,1393.2303
2011-09-09,1106.8513,1250.0838,1393.3164
2011-09-08,1110.8520,1251.9370,1393.0220
2011-09-07,1113.3198,1253.6365,1393.9532
2011-09-06,1115.2031,1254.8567,1394.5102
2011-09-02,1118.8779,1256.6190,1394.3601
2011-09-01,1122.2555,1258.5362,1394.8168
2011-08-31,1124.1405,1259.7885,1395.4365
2011-08-30,1125.5151,1260.8893,1396.2636
2011-08-29,1127.1679,1262.1102,1397.0525
2011-08-26,1129.0141,1263.6115,1398.2089
2011-08-25,1132.6301,1265.8805,1399.1309
2011-08-24,1137.5904,1268.4685,1399.3466
2011-08-23,1141.1085,1271.2618,1401.4152
2011-08-22,1146.1831,1274.0743,1401.9656
2011-08-19,1155.0321,1277.4388,1399.8456
2011-08-18,1164.5981,1280.7212,1396.8443
2011-08-17,1173.0744,1283.6483,1394.2223
2011-08-16,1177.3164,1285.7063,1394.0962
2011-08-15,1181.7405,1288.0482,1394.3558
2011-08-12,1185.3901,1290.3667,1395.3433
2011-08-11,1191.4275,1293.0645,1394.7015
2011-08-10,1198.6026,1295.6702,1392.7377
2011-08-09,1213.0656,1299.1487,1385.2318
2011-08-08,1221.8365,1301.9027,1381.9688
2011-08-05,1240.3093,1305.7225,1371.1357
2011-08-04,1248.1803,1308.1008,1368.0213
2011-08-03,1256.4469,1310.7190,1364.9911
2011-08-02,1258.7437,1312.1515,1365.5594
2011-08-01,1261.9003,1313.5873,1365.2743
2011-07-29,1262.8877,1314.3900,1365.8923
2011-07-28,1263.4535,1315.3073,1367.1612
2011-07-27,1263.4682,1316.2398,1369.0114
2011-07-26,1263.2564,1317.1787,1371.1009
2011-07-25,1262.6094,1317.7065,1372.8036
2011-07-22,1262.1341,1318.0907,1374.0472
2011-07-21,1261.9052,1318.2680,1374.6308
2011-07-20,1261.8519,1318.3253,1374.7988
2011-07-19,1261.8740,1318.4822,1375.0903
2011-07-18,1261.8826,1318.6597,1375.4367
2011-07-15,1262.3263,1319.0750,1375.8237
2011-07-14,1262.2483,1319.0163,1375.7843
2011-07-13,1262.1337,1318.9542,1375.7746
2011-07-12,1262.1670,1318.9868,1375.8067
2011-07-11,1262.1867,1319.0015,1375.8163
2011-07-08,1262.0901,1318.9168,1375.7436
2011-07-07,1261.9557,1318.4228,1374.8899
2011-07-06,1262.1822,1317.9435,1373.7048
2011-07-05,1262.2078,1317.7593,1373.3109
2011-07-01,1262.2293,1317.6865,1373.1437
2011-06-30,1262.2596,1317.6177,1372.9758
2011-06-29,1262.3308,1317.8175,1373.3042
2011-06-28,1262.6906,1318.2418,1373.7931
2011-06-27,1263.4581,1318.8375,1374.2169
2011-06-24,1265.1224,1319.5997,1374.0770
2011-06-23,1267.7346,1320.5965,1373.4584
2011-06-22,1269.2215,1321.1955,1373.1695
2011-06-21,1270.2819,1321.5797,1372.8774
2011-06-20,1270.9938,1321.8843,1372.7749
2011-06-17,1272.6825,1322.4060,1372.1295
2011-06-16,1274.4650,1322.8400,1371.2150
2011-06-15,1276.4505,1323.2755,1370.1005
2011-06-14,1278.9969,1323.8248,1368.6527
2011-06-13,1278.3377,1323.6805,1369.0233
2011-06-10,1278.5109,1323.7120,1368.9131
2011-06-09,1277.0517,1323.4770,1369.9023
2011-06-08,1276.5456,1323.3582,1370.1708
2011-06-07,1277.6854,1323.6387,1369.5920
2011-06-06,1278.8341,1323.9610,1369.0879
2011-06-03,1279.4264,1324.1100,1368.7936
2011-06-02,1280.1797,1324.4410,1368.7023
2011-06-01,1280.4232,1324.5890,1368.7548
2011-05-31,1280.2682,1324.5153,1368.7625
2011-05-27,1280.1895,1324.1145,1368.0395
2011-05-26,1280.1887,1324.1123,1368.0359
2011-05-25,1279.7209,1323.8248,1367.9288
2011-05-24,1279.2654,1323.5892,1367.9129
2011-05-23,1279.4796,1323.7715,1368.0634
2011-05-20,1279.5409,1323.8133,1368.0858
2011-05-19,1278.9287,1323.3605,1367.7923
2011-05-18,1278.4582,1322.7572,1367.0561
2011-05-17,1278.2474,1322.3365,1366.4256
2011-05-16,1278.1949,1322.5703,1366.9457
2011-05-13,1278.1757,1322.7530,1367.3303
2011-05-12,1278.1826,1322.7288,1367.2751
2011-05-11,1278.3285,1322.3848,1366.4412
2011-05-10,1278.3864,1322.2222,1366.0580
2011-05-09,1278.8307,1321.7553,1364.6800
2011-05-06,1278.9015,1321.3483,1363.7952
2011-05-05,1278.8642,1321.0263,1363.1884
2011-05-04,1278.8371,1320.8508,1362.8646
2011-05-03,1278.9336,1320.3797,1361.8257
2011-05-02,1279.1954,1319.6172,1360.0389
2011-04-29,1279.6546,1318.7152,1357.7757
2011-04-28,1280.2817,1317.7222,1355.1626
2011-04-27,1281.0127,1316.8407,1352.6686
2011-04-26,1280.4578,1315.6817,1350.9056
2011-04-25,1278.8359,1314.5000,1350.1641
2011-04-21,1278.4545,1313.9048,1349.3552
2011-04-20,1278.0399,1313.2257,1348.4114
2011-04-19,1277.2292,1312.5727,1347.9161
2011-04-18,1276.4309,1312.2097,1347.9884
2011-04-15,1275.3529,1311.8465,1348.3401
2011-04-14,1273.8735,1311.1895,1348.5055
2011-04-13,1272.5979,1310.6462,1348.6945
2011-04-12,1272.0792,1310.3230,1348.5668
2011-04-11,1271.4961,1309.9743,1348.4526
2011-04-08,1270.4301,1309.2960,1348.1619
2011-04-07,1269.5907,1308.5925,1347.5943
2011-04-06,1268.1948,1307.6087,1347.0225
2011-04-05,1266.6100,1306.5122,1346.4143
2011-04-04,1265.1910,1305.4933,1345.7957
2011-04-01,1264.0474,1304.5097,1344.9719
2011-03-31,1263.1571,1303.5788,1344.0005
2011-03-30,1261.7647,1302.6517,1343.5386
2011-03-29,1260.6307,1301.7118,1342.7930
2011-03-28,1258.3504,1300.6818,1343.0133
2011-03-25,1256.1635,1299.8100,1343.4565
2011-03-24,1254.2381,1298.9097,1343.5813
2011-03-23,1252.2997,1298.0572,1343.8147
2011-03-22,1250.4715,1297.3905,1344.3095
2011-03-21,1248.7217,1296.7738,1344.8259
2011-03-18,1247.0942,1296.1148,1345.1355
2011-03-17,1245.7227,1295.7047,1345.6867
2011-03-16,1244.0472,1295.2607,1346.4741
2011-03-15,1243.0809,1295.0445,1347.0081
2011-03-14,1240.8368,1294.3945,1347.9522
2011-03-11,1237.7211,1293.3752,1349.0292
2011-03-10,1235.2001,1292.3303,1349.4605
2011-03-09,1232.7731,1291.4195,1350.0658
2011-03-08,1230.4993,1290.0925,1349.6857
2011-03-07,1227.8439,1288.6122,1349.3804
2011-03-04,1224.8210,1287.2480,1349.6750
2011-03-03,1221.7594,1285.6247,1349.4899
2011-03-02,1219.1030,1283.8272,1348.5513
2011-03-01,1216.2952,1282.4317,1348.5681
2011-02-28,1213.3778,1281.0183,1348.6588
2011-02-25,1209.7813,1278.9992,1348.2170
2011-02-24,1203.8466,1276.6770,1349.5074
2011-02-23,1198.8227,1274.7047,1350.5867
2011-02-22,1194.2749,1272.7380,1351.2011
2011-02-18,1190.8580,1270.7865,1350.7150
2011-02-17,1187.1359,1268.0818,1349.0277
2011-02-16,1185.0231,1265.7053,1346.3876
2011-02-15,1183.1378,1263.4288,1343.7199
2011-02-14,1180.9508,1261.2402,1341.5295
2011-02-11,1177.8157,1258.6780,1339.5402
2011-02-10,1174.8464,1256.1645,1337.4825
2011-02-09,1173.2554,1254.0958,1334.9363
2011-02-08,1171.9293,1252.0680,1332.2067
2011-02-07,1171.7507,1250.2175,1328.6843
2011-02-04,1171.7586,1248.5452,1325.3317
2011-02-03,1171.3627,1246.9207,1322.4786
2011-02-02,1171.3806,1245.5232,1319.6657
2011-02-01,1171.5021,1244.2202,1316.9383
2011-01-31,1171.7312,1242.7780,1313.8248
2011-01-28,1170.2616,1241.3087,1312.3557
2011-01-27,1168.4436,1239.9292,1311.4148
2011-01-26,1166.8461,1238.0098,1309.1735
2011-01-25,1165.2631,1236.1203,1306.9775
2011-01-24,1163.7013,1234.3303,1304.9593
2011-01-21,1162.2248,1232.5238,1302.8228
2011-01-20,1160.8549,1230.8953,1300.9357
2011-01-19,1159.5333,1229.3180,1299.1027
2011-01-18,1158.2652,1227.6707,1297.0761
2011-01-14,1157.5675,1225.7580,1293.9485
2011-01-13,1156.8878,1223.8402,1290.7925
