time,SlowD,SlowK
2007-03-02,21.1218,20.5695
2007-03-01,20.8134,22.2537
2007-02-28,24.9114,20.5421
2007-02-27,36.0661,19.6443
2007-02-26,55.9049,34.5479
2007-02-23,74.4200,54.0060
2007-02-22,87.9021,79.1609
2007-02-21,92.3488,90.0932
2007-02-20,89.6679,94.4521
2007-02-16,75.9038,92.5009
2007-02-15,55.3011,82.0506
2007-02-14,37.5749,53.1600
2007-02-13,37.4081,30.6927
2007-02-12,52.2580,28.8721
2007-02-09,71.8998,52.6595
2007-02-08,85.4611,75.2426
2007-02-07,92.1901,87.7975
2007-02-06,94.1382,93.3431
2007-02-05,89.0181,95.4297
2007-02-02,74.0672,93.6417
2007-02-01,52.5645,77.9829
2007-01-31,32.6448,50.5771
2007-01-30,31.2521,29.1335
2007-01-29,40.2344,18.2238
2007-01-26,52.8420,46.3990
2007-01-25,51.8870,56.0805
2007-01-24,48.3042,56.0465
2007-01-23,52.2133,43.5339
2007-01-22,63.6815,45.3320
2007-01-19,79.1868,67.7740
2007-01-18,87.3528,77.9384
2007-01-17,88.5727,91.8481
2007-01-16,77.8026,92.2718
2007-01-12,61.2366,81.5983
2007-01-11,43.3223,59.5378
2007-01-10,34.6087,42.5737
2007-01-09,32.1815,27.8555
2007-01-08,37.9110,33.3969
2007-01-05,45.5987,35.2920
2007-01-04,57.9533,45.0442
2007-01-03,65.8664,56.4600
2006-12-29,61.0157,72.3558
2006-12-28,43.3081,68.7833
2006-12-27,29.0507,41.9079
2006-12-26,31.2648,19.2331
2006-12-22,46.0726,26.0112
2006-12-21,61.6774,48.5500
2006-12-20,72.2991,63.6566
2006-12-19,77.8654,72.8255
2006-12-18,77.1456,80.4151
2006-12-15,70.7362,80.3555
2006-12-14,63.8612,70.6660
2006-12-13,61.5501,61.1871
2006-12-12,65.2566,59.7305
2006-12-11,73.5920,63.7328
2006-12-08,83.6638,72.3067
2006-12-07,88.2571,84.7366
2006-12-06,86.6873,93.9481
2006-12-05,79.6404,86.0865
2006-12-04,71.1317,80.0274
2006-12-01,55.9629,72.8073
2006-11-30,40.5288,60.5603
2006-11-29,35.5029,34.5209
2006-11-28,48.6334,26.5052
2006-11-27,68.5167,45.4826
2006-11-24,82.4339,73.9124
2006-11-22,86.7122,86.1551
2006-11-21,86.5467,87.2341
2006-11-20,86.4141,86.7475
2006-11-17,84.2683,85.6585
2006-11-16,80.9330,86.8363
2006-11-15,73.7406,80.3100
2006-11-14,71.3153,75.6525
2006-11-13,71.8728,65.2593
2006-11-10,78.9565,73.0340
2006-11-09,75.2588,77.3252
2006-11-08,63.3407,86.5102
2006-11-07,39.1422,61.9410
2006-11-06,25.0759,41.5709
2006-11-03,19.2582,13.9148
2006-11-02,27.7529,19.7420
2006-11-01,41.5646,24.1177
2006-10-31,60.7171,39.3991
2006-10-30,79.7862,61.1769
2006-10-27,91.5408,81.5752
2006-10-26,94.2474,96.6067
2006-10-25,88.1034,96.4407
2006-10-24,78.7945,89.6949
2006-10-23,72.1335,78.1746
2006-10-20,72.9412,68.5140
2006-10-19,79.9083,69.7119
2006-10-18,88.5302,80.5977
2006-10-17,89.5380,89.4152
2006-10-16,87.6977,95.5777
2006-10-13,83.0121,83.6211
2006-10-12,85.0246,83.8944
2006-10-11,87.1043,81.5208
2006-10-10,91.2782,89.6587
2006-10-09,89.2865,90.1335
2006-10-06,80.7279,94.0426
2006-10-05,69.1512,83.6835
2006-10-04,65.6988,64.4576
2006-10-03,73.9702,59.3124
2006-10-02,85.5636,73.3263
2006-09-29,91.2173,89.2720
2006-09-28,84.2011,94.0925
2006-09-27,68.5551,90.2875
2006-09-26,53.7007,68.2233
2006-09-25,49.0441,47.1544
2006-09-22,56.9238,45.7245
2006-09-21,65.9110,54.2536
2006-09-20,76.5024,70.7933
2006-09-19,82.4895,72.6861
2006-09-18,88.8808,86.0279
2006-09-15,85.1387,88.7546
2006-09-14,73.4327,91.8600
2006-09-13,51.1213,74.8014
2006-09-12,31.1739,53.6368
2006-09-11,25.2311,24.9258
2006-09-08,38.4105,14.9590
2006-09-07,63.0549,35.8085
2006-09-06,80.5712,64.4641
2006-09-05,88.6223,88.8920
2006-09-01,88.4233,88.3575
2006-08-31,82.9053,88.6173
2006-08-30,72.2028,88.2950
2006-08-29,55.6450,71.8035
2006-08-28,48.7059,56.5099
2006-08-25,50.9464,38.6217
2006-08-24,67.4806,50.9861
2006-08-23,81.3141,63.2312
2006-08-22,92.3746,88.2246
2006-08-21,94.8144,92.4864
2006-08-18,89.0913,96.4129
2006-08-17,73.8901,95.5438
2006-08-16,51.8503,75.3172
2006-08-15,33.6122,50.8092
2006-08-14,22.2573,29.4245
2006-08-11,18.4455,20.6028
2006-08-10,22.6674,16.7447
2006-08-09,35.9087,17.9891
2006-08-08,52.6323,33.2684
2006-08-07,64.0943,56.4685
2006-08-04,67.9948,68.1601
2006-08-03,70.5867,67.6545
2006-08-02,75.2673,68.1697
2006-08-01,79.8402,75.9358
2006-07-31,81.2477,81.6964
2006-07-28,84.0383,81.8885
2006-07-27,81.9910,80.1583
2006-07-26,77.6896,90.0682
2006-07-25,69.9708,75.7466
2006-07-24,65.2299,67.2540
2006-07-21,57.6187,66.9119
2006-07-20,41.4946,61.5238
2006-07-19,24.6379,44.4203
2006-07-18,12.6894,18.5397
2006-07-17,14.4406,10.9538
2006-07-14,21.1540,8.5748
2006-07-13,29.4819,23.7932
2006-07-12,34.8548,31.0939
2006-07-11,43.7345,33.5586
2006-07-10,61.3407,39.9119
2006-07-07,77.1108,57.7330
2006-07-06,89.3963,86.3773
2006-07-05,86.9938,87.2220
2006-07-03,75.1013,94.5897
2006-06-30,56.4491,79.1695
2006-06-29,40.9327,51.5447
2006-06-28,38.9780,38.6331
2006-06-27,43.1349,32.6203
2006-06-26,51.2603,45.6807
2006-06-23,56.4113,51.1038
2006-06-22,60.2493,56.9964
2006-06-21,65.7046,61.1339
2006-06-20,66.6555,62.6175
2006-06-19,58.2657,73.3624
2006-06-16,37.5043,63.9865
2006-06-15,20.6996,37.4482
2006-06-14,17.0352,11.0784
2006-06-13,22.0059,13.5722
2006-06-12,25.4354,26.4551
2006-06-09,22.1140,25.9904
2006-06-08,28.6669,23.8607
2006-06-07,44.1602,16.4909
2006-06-06,67.8247,45.6490
2006-06-05,76.1184,70.3407
2006-06-02,76.0616,87.4842
2006-06-01,73.2791,70.5303
2006-05-31,76.5361,70.1704
2006-05-30,69.9540,79.1367
2006-05-26,51.8314,80.3011
2006-05-25,31.2173,50.4243
2006-05-24,19.5451,24.7689
2006-05-23,14.7797,18.4588
2006-05-22,11.2979,15.4075
2006-05-19,11.4553,10.4728
2006-05-18,12.9161,8.0134
2006-05-17,14.3257,15.8797
2006-05-16,19.3178,14.8553
2006-05-15,34.7385,12.2422
2006-05-12,59.9658,30.8559
2006-05-11,80.8871,61.1173
2006-05-10,88.4742,87.9243
2006-05-09,83.4532,93.6198
2006-05-08,74.8508,83.8783
2006-05-05,67.3319,72.8615
2006-05-04,65.2052,67.8126
2006-05-03,62.8182,61.3217
2006-05-02,61.3065,66.4812
2006-05-01,51.4149,60.6516
2006-04-28,44.0621,56.7865
2006-04-27,43.4150,36.8065
2006-04-26,57.0458,38.5934
2006-04-25,73.3099,54.8450
2006-04-24,85.5162,77.6989
2006-04-21,83.5327,87.3859
2006-04-20,69.5816,91.4636
2006-04-19,45.6868,71.7486
2006-04-18,27.1029,45.5326
2006-04-17,16.8917,19.7790
2006-04-13,14.1595,15.9971
2006-04-12,20.1955,14.8991
2006-04-11,35.1070,11.5824
2006-04-10,58.7267,34.1049
2006-04-07,69.6650,59.6338
2006-04-06,63.5885,82.4415
2006-04-05,46.6730,66.9196
2006-04-04,39.6666,41.4044
2006-04-03,40.3779,31.6951
2006-03-31,43.4984,45.9003
2006-03-30,38.7903,43.5382
2006-03-29,38.1387,41.0567
2006-03-28,40.8432,31.7758
2006-03-27,42.9555,41.5834
2006-03-24,46.4412,49.1704
2006-03-23,50.4722,38.1126
2006-03-22,66.2759,52.0407
2006-03-21,79.1241,61.2635
2006-03-20,89.8828,85.5236
2006-03-17,92.1012,90.5853
2006-03-16,89.2734,93.5397
2006-03-15,76.0607,92.1787
2006-03-14,57.9528,82.1017
2006-03-13,37.9337,53.9016
2006-03-10,27.1791,37.8551
2006-03-09,22.9462,22.0446
2006-03-08,28.1200,21.6375
2006-03-07,39.4926,25.1565
2006-03-06,45.8319,37.5659
2006-03-03,50.6275,55.7554
2006-03-02,48.9776,44.1743
2006-03-01,56.1214,51.9529
2006-02-28,62.3114,50.8058
2006-02-27,69.8115,65.6054
2006-02-24,76.5851,70.5230
2006-02-23,82.4375,73.3059
2006-02-22,90.1093,85.9263
2006-02-21,93.0994,88.0802
2006-02-17,89.1695,96.3214
2006-02-16,78.9046,94.8965
2006-02-15,64.6683,76.2904
2006-02-14,56.3652,65.5269
2006-02-13,44.9912,52.1876
2006-02-10,34.5079,51.3812
2006-02-09,20.8987,31.4048
2006-02-08,15.2253,20.7376
2006-02-07,19.7630,10.5536
2006-02-06,34.5019,14.3848
2006-02-03,56.2890,34.3506
2006-02-02,72.9423,54.7703
2006-02-01,80.9895,79.7461
2006-01-31,72.7318,84.3104
2006-01-30,55.3941,78.9119
2006-01-27,34.8056,54.9730
2006-01-26,20.3625,32.2973
2006-01-25,17.5376,17.1464
2006-01-24,21.4122,11.6437
2006-01-23,29.8419,23.8225
2006-01-20,32.1240,28.7703
2006-01-19,36.4340,36.9327
2006-01-18,45.8625,30.6689
2006-01-17,63.5365,41.7004
2006-01-13,81.9634,65.2183
2006-01-12,92.6999,83.6908
2006-01-11,96.5820,96.9811
2006-01-10,95.4731,97.4279
2006-01-09,93.1011,95.3369
2006-01-06,82.2862,93.6544
2006-01-05,61.7882,90.3120
2006-01-04,33.7682,62.8920
2006-01-03,14.1398,32.1607
2005-12-30,14.1697,6.2520
2005-12-29,28.3747,4.0068
2005-12-28,46.7668,32.2504
2005-12-27,47.6193,48.8669
2005-12-23,37.0860,59.1832
2005-12-22,26.1403,34.8077
2005-12-21,30.4856,17.2671
2005-12-20,49.5464,26.3459
2005-12-19,67.7742,47.8438
2005-12-16,75.0422,74.4495
2005-12-15,67.9730,81.0294
2005-12-14,52.5444,69.6476
2005-12-13,39.8422,53.2421
2005-12-12,35.0977,34.7436
2005-12-09,42.1092,31.5407
2005-12-08,55.5949,39.0087
2005-12-07,68.5812,55.7782
2005-12-06,67.9429,71.9977
2005-12-05,56.2578,77.9678
2005-12-02,38.7692,53.8631
2005-12-01,39.4922,36.9425
2005-11-30,52.0380,25.5019
2005-11-29,74.3516,56.0323
2005-11-28,86.9836,74.5798
2005-11-25,94.2224,92.4427
2005-11-23,95.6140,93.9285
2005-11-22,93.6355,96.2962
2005-11-21,87.1612,96.6174
2005-11-18,78.9615,87.9929
2005-11-17,76.3763,76.8732
2005-11-16,80.9353,72.0185
2005-11-15,83.4015,80.2372
2005-11-14,80.7825,90.5501
2005-11-11,74.7343,79.4173
2005-11-10,75.9064,72.3802
2005-11-09,81.1424,72.4055
2005-11-08,87.1330,82.9335
2005-11-07,88.5810,88.0881
2005-11-04,87.9563,90.3773
2005-11-03,84.2171,87.2775
2005-11-02,74.8808,86.2141
2005-11-01,62.8385,79.1598
2005-10-31,53.9047,59.2684
2005-10-28,61.1884,50.0873
2005-10-27,68.7460,52.3584
2005-10-26,69.1667,81.1196
2005-10-25,60.0043,72.7599
2005-10-24,54.6734,53.6207
2005-10-21,62.4832,53.6323
2005-10-20,66.3854,56.7672
2005-10-19,67.4894,77.0502
2005-10-18,53.6316,65.3388
2005-10-17,37.4774,60.0791
2005-10-14,21.2831,35.4770
2005-10-13,14.7386,16.8761
2005-10-12,15.4554,11.4961
2005-10-11,16.7541,15.8436
2005-10-10,15.0761,19.0264
2005-10-07,18.0615,15.3922
2005-10-06,32.8701,10.8097
2005-10-05,58.2244,27.9827
2005-10-04,77.5125,59.8180
2005-10-03,82.1915,86.8725
2005-09-30,71.0088,85.8471
2005-09-29,56.1095,73.8549
2005-09-28,41.7108,53.3244
2005-09-27,30.6103,41.1493
2005-09-26,20.9654,30.6588
2005-09-23,16.0188,20.0229
2005-09-22,22.6701,12.2144
2005-09-21,32.8856,15.8191
2005-09-20,38.1932,39.9768
2005-09-19,28.6515,42.8608
2005-09-16,26.3719,31.7418
2005-09-15,37.5326,11.3518
2005-09-14,62.3541,36.0219
2005-09-13,79.8514,65.2239
2005-09-12,88.2619,85.8166
2005-09-09,88.7481,88.5137
2005-09-08,86.1580,90.4554
2005-09-07,82.9785,87.2753
2005-09-06,77.2098,80.7433
2005-09-02,70.2033,80.9168
2005-09-01,52.4360,69.9692
2005-08-31,36.4858,59.7238
2005-08-30,18.7951,27.6150
2005-08-29,13.8269,22.1188
2005-08-26,12.5814,6.6516
2005-08-25,18.4348,12.7104
2005-08-24,21.4272,18.3823
2005-08-23,20.1583,24.2117
2005-08-22,15.0146,21.6877
2005-08-19,15.2440,14.5755
2005-08-18,20.9073,8.7806
2005-08-17,36.7687,22.3759
2005-08-16,45.2061,31.5653
2005-08-15,50.4689,56.3648
2005-08-12,39.2829,47.6880
2005-08-11,28.2198,47.3540
2005-08-10,14.9926,22.8068
2005-08-09,20.0830,14.4985
2005-08-08,37.8519,7.6724
2005-08-05,60.3544,38.0782
2005-08-04,66.3072,67.8050
2005-08-03,62.2777,75.1800
2005-08-02,61.2678,55.9365
2005-08-01,68.6644,55.7166
2005-07-29,70.9539,72.1504
2005-07-28,66.9687,78.1262
2005-07-27,59.3141,62.5852
2005-07-26,61.8771,60.1946
2005-07-25,64.1796,55.1625
2005-07-22,66.9432,70.2742
2005-07-21,62.9155,67.1022
2005-07-20,61.0185,63.4532
2005-07-19,67.8141,58.1912
2005-07-18,78.2160,61.4112
2005-07-15,89.4226,83.8400
2005-07-14,93.4171,89.3968
2005-07-13,92.3110,95.0311
2005-07-12,81.5048,95.8234
2005-07-11,69.8182,86.0785
2005-07-08,58.7244,62.6125
2005-07-07,54.4779,60.7637
2005-07-06,45.2431,52.7969
2005-07-05,39.0500,49.8732
2005-07-01,32.5453,33.0592
2005-06-30,27.1338,34.2176
2005-06-29,16.6299,30.3592
2005-06-28,13.1813,16.8246
2005-06-27,22.1486,2.7058
2005-06-24,45.0923,20.0135
2005-06-23,65.6107,43.7264
2005-06-22,80.7332,71.5369
2005-06-21,87.4397,81.5686
2005-06-20,89.5050,89.0942
2005-06-17,84.6890,91.6564
2005-06-16,73.2806,87.7646
2005-06-15,60.6611,74.6459
2005-06-14,47.6524,57.4312
2005-06-13,39.8744,49.9063
2005-06-10,33.3767,35.6196
2005-06-09,34.1112,34.0974
2005-06-08,41.6199,30.4132
2005-06-07,54.6087,37.8228
2005-06-06,65.8589,56.6236
2005-06-03,71.1645,69.3798
2005-06-02,73.0751,71.5733
2005-06-01,74.4646,72.5405
2005-05-31,74.5849,75.1115
2005-05-27,73.8638,75.7417
2005-05-26,78.7339,72.9016
2005-05-25,86.1322,72.9480
2005-05-24,93.9502,90.3520
2005-05-23,96.3237,95.0964
2005-05-20,92.6444,96.4023
2005-05-19,80.7168,97.4723
2005-05-18,58.4048,84.0585
2005-05-17,40.9631,60.6197
2005-05-16,31.8294,30.5363
2005-05-13,42.9530,31.7332
2005-05-12,54.3742,33.2185
2005-05-11,71.5532,63.9074
2005-05-10,78.4091,65.9965
2005-05-09,85.6526,84.7558
2005-05-06,87.1856,84.4751
2005-05-05,85.4716,87.7271
2005-05-04,73.9942,89.3547
2005-05-03,59.6927,79.3330
2005-05-02,47.1508,53.2949
2005-04-29,53.4856,46.4502
2005-04-28,61.8733,41.7075
2005-04-27,75.9712,72.2990
2005-04-26,69.9267,71.6135
2005-04-25,59.6623,84.0010
2005-04-22,36.4217,54.1657
2005-04-21,22.8980,40.8201
2005-04-20,10.9452,14.2793
2005-04-19,8.0294,13.5946
2005-04-18,14.1150,4.9616
2005-04-15,26.5374,5.5320
2005-04-14,43.4156,31.8514
2005-04-13,53.3572,42.2287
2005-04-12,64.4788,56.1667
2005-04-11,72.0426,61.6761
2005-04-08,72.2888,75.5934
2005-04-07,63.5961,78.8583
2005-04-06,55.5379,62.4147
2005-04-05,58.7015,49.5154
2005-04-04,62.9534,54.6836
2005-04-01,59.4316,71.9054
2005-03-31,40.4373,62.2712
2005-03-30,25.6693,44.1183
2005-03-29,14.0268,14.9225
2005-03-28,12.5554,17.9671
2005-03-24,11.0876,9.1908
2005-03-23,14.3745,10.5084
2005-03-22,16.4813,13.5637
2005-03-21,14.8198,19.0516
2005-03-18,12.9677,16.8286
2005-03-17,11.5528,8.5793
2005-03-16,16.0324,13.4953
2005-03-15,16.5249,12.5838
2005-03-14,23.4185,22.0182
2005-03-11,33.4785,14.9727
2005-03-10,54.7431,33.2646
2005-03-09,70.8844,52.1983
2005-03-08,80.1029,78.7666
2005-03-07,80.8390,81.6885
2005-03-04,80.5542,79.8537
2005-03-03,82.8381,80.9748
2005-03-02,80.9245,80.8342
2005-03-01,73.9496,86.7054
2005-02-28,54.2162,75.2340
2005-02-25,34.8690,59.9095
2005-02-24,22.3532,27.5051
2005-02-23,30.6335,17.1926
2005-02-22,49.1070,22.3619
2005-02-18,71.1586,52.3459
2005-02-17,82.2998,72.6132
2005-02-16,82.0896,88.5168
2005-02-15,70.5688,85.7695
2005-02-14,60.3924,71.9825
2005-02-11,59.4769,53.9545
2005-02-10,71.9058,55.2403
2005-02-09,83.4560,69.2359
2005-02-08,90.7155,91.2411
2005-02-07,90.3412,89.8910
2005-02-04,91.9853,91.0145
2005-02-03,89.0826,90.1180
2005-02-02,83.4621,94.8235
2005-02-01,71.1388,82.3065
2005-01-31,58.4449,73.2564
2005-01-28,41.1243,57.8536
2005-01-27,23.4660,44.2247
2005-01-26,9.7243,21.2946
2005-01-25,8.5369,4.8788
2005-01-24,23.9128,2.9995
2005-01-21,44.0901,17.7324
2005-01-20,55.4961,51.0065
2005-01-19,51.7006,63.5312
2005-01-18,40.5574,51.9504
2005-01-14,36.0197,39.6201
2005-01-13,29.8475,30.1015
2005-01-12,26.3526,38.3374
2005-01-11,16.3230,21.1035
2005-01-10,11.6936,19.6169
2005-01-07,7.1918,8.2485
2005-01-06,12.7404,7.2153
2005-01-05,26.0235,6.1116
2005-01-04,48.9319,24.8942
2005-01-03,70.0867,47.0648
2004-12-31,81.7332,74.8368
2004-12-30,82.9254,88.3584
2004-12-29,78.8086,82.0045
2004-12-28,79.8202,78.4132
2004-12-27,73.8310,76.0080
2004-12-23,62.1203,85.0393
2004-12-22,46.9888,60.4457
2004-12-21,49.8839,40.8759
2004-12-20,66.2901,39.6449
2004-12-17,85.4067,69.1310
2004-12-16,92.3644,90.0943
2004-12-15,89.1493,96.9948
2004-12-14,75.6777,90.0039
2004-12-13,57.6005,80.4493
2004-12-10,43.1838,56.5799
2004-12-09,41.9212,35.7725
2004-12-08,54.9475,37.1991
2004-12-07,70.8813,52.7921
2004-12-06,75.0160,74.8513
2004-12-03,69.1301,85.0005
2004-12-02,57.5061,65.1963
2004-12-01,59.8192,57.1936
2004-11-30,63.4592,50.1283
2004-11-29,65.7487,72.1357
2004-11-26,52.3055,68.1134
2004-11-24,43.2223,56.9969
2004-11-23,41.0698,31.8061
2004-11-22,53.1853,40.8638
2004-11-19,65.1467,50.5394
2004-11-18,76.7183,68.1526
2004-11-17,85.9584,76.7480
2004-11-16,89.5718,85.2542
2004-11-15,88.4790,95.8731
2004-11-12,83.3297,87.5880
2004-11-11,82.8352,81.9759
2004-11-10,86.0821,80.4251
2004-11-09,89.5998,86.1045
2004-11-08,89.0963,91.7166
2004-11-05,85.8873,90.9783
2004-11-04,84.4004,84.5940
2004-11-03,87.4878,82.0896
2004-11-02,91.9701,86.5176
2004-11-01,95.2954,93.8562
2004-10-29,87.7632,95.5364
2004-10-28,69.5328,96.4935
2004-10-27,45.6135,71.2597
2004-10-26,32.7043,40.8452
2004-10-25,29.7561,24.7358
2004-10-22,31.7678,32.5321
2004-10-21,29.5053,32.0003
2004-10-20,27.3419,30.7710
2004-10-19,21.6398,25.7446
2004-10-18,17.4453,25.5101
2004-10-15,15.0208,13.6648
2004-10-14,16.1583,13.1609
2004-10-13,21.3973,18.2368
2004-10-12,33.9207,17.0771
2004-10-11,55.0314,28.8781
2004-10-08,75.4005,55.8070
2004-10-07,86.7421,80.4090
2004-10-06,90.5224,89.9855
2004-10-05,92.5295,89.8318
2004-10-04,87.0068,91.7499
2004-10-01,71.1235,96.0067
2004-09-30,43.6845,73.2639
2004-09-29,20.4942,44.0999
2004-09-28,7.4392,13.6897
2004-09-27,12.5342,3.6928
2004-09-24,23.3772,4.9351
2004-09-23,42.6814,28.9745
2004-09-22,51.5621,36.2220
2004-09-21,60.1055,62.8477
2004-09-20,60.4886,55.6165
2004-09-17,65.0932,61.8524
2004-09-16,72.8156,63.9969
2004-09-15,77.3931,69.4304
2004-09-14,79.3973,85.0196
2004-09-13,76.4265,77.7294
2004-09-10,76.2583,75.4428
2004-09-09,79.9729,76.1075
2004-09-08,81.7179,77.2246
2004-09-07,82.4685,86.5865
2004-09-03,73.5234,81.3424
2004-09-02,67.8677,79.4765
2004-09-01,65.4195,59.7513
2004-08-31,75.7473,64.3752
2004-08-30,83.2162,72.1319
2004-08-27,86.3622,90.7347
2004-08-26,83.4474,86.7820
2004-08-25,83.1557,81.5700
2004-08-24,87.4297,81.9902
2004-08-23,90.0005,85.9068
2004-08-20,91.8010,94.3922
2004-08-19,82.1364,89.7026
2004-08-18,65.6872,91.3082
2004-08-17,42.4484,65.3985
2004-08-16,30.0155,40.3550
2004-08-13,26.0773,21.5917
2004-08-12,24.6893,28.0998
2004-08-11,16.7676,28.5403
2004-08-10,12.2236,17.4278
2004-08-09,18.3321,4.3346
2004-08-06,38.8043,14.9083
2004-08-05,61.6949,35.7535
2004-08-04,79.9991,65.7511
2004-08-03,86.8802,83.5802
2004-08-02,82.3591,90.6660
2004-07-30,67.3165,86.3943
2004-07-29,45.7397,70.0168
2004-07-28,29.2530,45.5383
2004-07-27,19.3580,21.6640
2004-07-26,22.3667,20.5566
2004-07-23,23.4537,15.8532
2004-07-22,26.3005,30.6902
2004-07-21,18.3764,23.8178
2004-07-20,14.7492,24.3936
2004-07-19,16.7195,6.9177
2004-07-16,29.0448,12.9364
2004-07-15,37.4852,30.3045
2004-07-14,34.2899,43.8936
2004-07-13,23.8538,38.2576
2004-07-12,14.1475,20.7185
2004-07-09,11.3720,12.5852
2004-07-08,12.3236,9.1387
2004-07-07,20.2796,12.3921
2004-07-06,29.3365,15.4400
2004-07-02,39.0672,33.0066
2004-07-01,41.0991,39.5628
2004-06-30,45.7743,44.6323
2004-06-29,54.7464,39.1023
2004-06-28,68.1202,53.5884
2004-06-25,72.5040,71.5487
2004-06-24,68.8781,79.2236
2004-06-23,62.2773,66.7398
2004-06-22,62.0926,60.6708
2004-06-21,60.8923,59.4213
2004-06-18,54.6161,66.1857
2004-06-17,48.3851,57.0700
2004-06-16,46.1296,40.5927
2004-06-15,58.7405,47.4925
2004-06-14,71.4866,50.3035
2004-06-10,83.3273,78.4254
2004-06-09,77.1789,85.7309
2004-06-08,66.7446,85.8257
2004-06-07,60.0344,59.9801
2004-06-04,69.4606,54.4280
2004-06-03,81.7837,65.6951
2004-06-02,90.6425,88.2586
2004-06-01,92.7803,91.3974
2004-05-28,89.3709,92.2714
2004-05-27,81.1260,94.6722
2004-05-26,65.3741,81.1691
2004-05-25,52.2641,67.5366
2004-05-24,44.1327,47.4166
2004-05-21,41.8655,41.8392
2004-05-20,45.7011,43.1424
2004-05-19,48.1848,40.6149
2004-05-18,53.3942,53.3459
2004-05-17,50.0870,50.5937
2004-05-14,43.9719,56.2429
2004-05-13,30.8492,43.4245
2004-05-12,22.1161,32.2484
2004-05-11,22.7448,16.8746
2004-05-10,32.9044,17.2254
2004-05-07,41.8603,34.1345
2004-05-06,37.8334,47.3532
2004-05-05,26.6548,44.0931
2004-05-04,13.9817,22.0539
2004-05-03,16.6709,13.8173
2004-04-30,27.8768,6.0738
2004-04-29,51.5558,30.1218
2004-04-28,69.1141,47.4347
2004-04-27,77.2981,77.1109
2004-04-26,65.4121,82.7966
2004-04-23,47.8947,71.9868
2004-04-22,35.8227,41.4531
2004-04-21,37.0824,30.2442
2004-04-20,38.3776,35.7709
2004-04-19,32.9787,45.2321
2004-04-16,28.6342,34.1299
2004-04-15,29.8140,19.5739
2004-04-14,41.5341,32.1987
2004-04-13,51.8436,37.6695
2004-04-12,67.1231,54.7341
2004-04-08,80.3848,63.1273
2004-04-07,90.4522,83.5078
2004-04-06,92.4265,94.5194
2004-04-05,91.4725,93.3295
2004-04-02,91.6642,89.4307
2004-04-01,91.6052,91.6573
2004-03-31,86.7412,93.9047
2004-03-30,71.7929,89.2537
2004-03-29,51.4864,77.0654
2004-03-26,30.1569,49.0595
2004-03-25,20.3955,28.3343
2004-03-24,25.6498,13.0768
2004-03-23,44.2517,19.7754
2004-03-22,59.4937,44.0970
2004-03-19,57.4541,68.8826
2004-03-18,40.1140,65.5015
2004-03-17,21.7628,37.9783
2004-03-16,12.6717,16.8621
2004-03-15,9.1732,10.4480
2004-03-12,9.5902,10.7050
2004-03-11,17.0224,6.3667
2004-03-10,33.6054,11.6989
2004-03-09,53.7801,33.0015
2004-03-08,65.5659,56.1157
2004-03-05,70.7643,72.2232
2004-03-04,70.0403,68.3588
2004-03-03,71.9916,71.7109
2004-03-02,66.6817,70.0512
2004-03-01,57.3003,74.2127
2004-02-27,40.9859,55.7813
2004-02-26,29.4039,41.9070
2004-02-25,22.9986,25.2693
2004-02-24,26.4468,21.0355
2004-02-23,38.4854,22.6909
2004-02-20,51.1885,35.6141
2004-02-19,61.8920,57.1514
2004-02-18,66.1422,60.8001
2004-02-17,75.6462,67.7246
2004-02-13,82.7313,69.9020
2004-02-12,89.4368,89.3120
2004-02-11,81.8498,88.9798
2004-02-10,68.1351,90.0186
2004-02-09,48.6489,66.5510
2004-02-06,38.7629,47.8357
2004-02-05,35.7695,31.5600
2004-02-04,36.4831,36.8930
2004-02-03,31.8428,38.8555
2004-02-02,28.6494,33.7009
2004-01-30,34.3304,22.9721
2004-01-29,48.5440,29.2751
2004-01-28,63.9096,50.7439
2004-01-27,71.4931,65.6129
2004-01-26,77.8471,75.3719
2004-01-23,83.7590,73.4945
2004-01-22,88.3630,84.6748
2004-01-21,89.9768,93.1077
2004-01-20,81.6732,87.3066
2004-01-16,74.4997,89.5160
2004-01-15,62.7507,68.1970
2004-01-14,65.2145,65.7859
2004-01-13,71.8505,54.2693
2004-01-12,86.6412,75.5883
2004-01-09,94.3255,85.6939
2004-01-08,93.9972,98.6414
2004-01-07,89.4472,98.6414
2004-01-06,84.8295,84.7088
2004-01-05,89.5001,84.9916
2004-01-02,92.4277,84.7881
2003-12-31,93.9114,98.7207
2003-12-30,90.3506,93.7743
2003-12-29,90.4460,89.2392
2003-12-26,92.4762,88.0382
2003-12-24,95.1444,94.0605
2003-12-23,92.8519,95.3298
2003-12-22,88.3957,96.0429
2003-12-19,78.2863,87.1829
2003-12-18,73.7608,81.9614
2003-12-17,72.5429,65.7145
2003-12-16,74.5897,73.6065
2003-12-15,63.9660,78.3077
2003-12-12,49.1955,71.8549
2003-12-11,35.4714,41.7353
2003-12-10,39.2467,33.9961
2003-12-09,45.4247,30.6827
2003-12-08,59.3128,53.0612
2003-12-05,68.5339,52.5301
2003-12-04,81.1012,72.3470
2003-12-03,89.2909,80.7245
2003-12-02,93.0771,90.2321
2003-12-01,94.6116,96.9161
2003-11-28,85.1742,92.0831
2003-11-26,68.0428,94.8355
2003-11-25,42.0456,68.6041
2003-11-24,22.4812,40.6889
