time,MACD,MACD_Hist,MACD_Signal
2015-06-10,-3.2653,-3.6572,0.3918
2015-06-09,-3.9269,-5.2330,1.3061
2015-06-08,-2.1635,-4.7779,2.6144
2015-06-05,0.2072,-3.6017,3.8089
2015-06-04,1.8504,-2.8589,4.7093
2015-06-03,3.6143,-1.8097,5.4240
2015-06-02,3.9571,-1.9194,5.8765
2015-06-01,4.7921,-1.5642,6.3563
2015-05-29,5.5713,-1.1761,6.7474
2015-05-28,6.9267,-0.1147,7.0414
2015-05-27,7.1916,0.1215,7.0701
2015-05-26,7.1512,0.1115,7.0397
2015-05-22,8.9586,1.9468,7.0118
2015-05-21,8.9095,2.3844,6.5251
2015-05-20,8.2327,2.3036,5.9290
2015-05-19,7.7550,2.4019,5.3531
2015-05-18,6.8309,2.0782,4.7527
2015-05-15,5.4126,1.1795,4.2331
2015-05-14,4.1823,0.2441,3.9382
2015-05-13,2.7172,-1.1600,3.8772
2015-05-12,3.1108,-1.0564,4.1672
2015-05-11,3.5027,-0.9286,4.4313
2015-05-08,3.3197,-1.3438,4.6635
2015-05-07,1.9413,-3.0581,4.9994
2015-05-06,3.0148,-2.7492,5.7639
2015-05-05,5.1403,-1.3109,6.4512
2015-05-04,6.8306,0.0517,6.7790
2015-05-01,6.3402,-0.4258,6.7660
2015-04-30,6.2533,-0.6192,6.8725
2015-04-29,8.3709,1.3436,7.0273
2015-04-28,8.7791,2.0877,6.6914
2015-04-27,8.3670,2.1976,6.1695
2015-04-24,8.3140,2.6939,5.6201
2015-04-23,7.2325,2.2859,4.9466
2015-04-22,6.2315,1.8564,4.3751
2015-04-21,5.3692,1.4582,3.9110
2015-04-20,5.2770,1.7305,3.5465
2015-04-17,4.7659,1.6520,3.1138
2015-04-16,6.0011,3.3003,2.7008
2015-04-15,5.0662,3.1904,1.8758
2015-04-14,3.6322,2.5540,1.0782
2015-04-13,2.8476,2.4080,0.4397
2015-04-10,2.1520,2.3144,-0.1623
2015-04-09,0.2524,0.9934,-0.7409
2015-04-08,-1.0681,-0.0788,-0.9893
2015-04-07,-1.7931,-0.8235,-0.9696
2015-04-06,-2.1253,-1.3616,-0.7637
2015-04-02,-2.9552,-2.5319,-0.4233
2015-04-01,-2.5806,-2.7903,0.2097
2015-03-31,-1.3248,-2.2320,0.9073
2015-03-30,-0.5375,-2.0027,1.4653
2015-03-27,-1.3931,-3.3591,1.9659
2015-03-26,0.1028,-2.7029,2.8057
2015-03-25,2.5066,-0.9748,3.4814
2015-03-24,5.0393,1.3142,3.7251
2015-03-23,5.0983,1.7017,3.3966
2015-03-20,3.7839,0.8127,2.9712
2015-03-19,1.6766,-1.0914,2.7680
2015-03-18,0.8797,-2.1611,3.0408
2015-03-17,-1.1918,-4.7729,3.5811
2015-03-16,-1.2506,-6.0249,4.7744
2015-03-13,-2.0110,-8.2916,6.2806
2015-03-12,-0.1228,-8.4763,8.3535
2015-03-11,1.0112,-9.4613,10.4726
2015-03-10,5.0617,-7.7762,12.8379
2015-03-09,9.7588,-5.0232,14.7819
2015-03-06,12.0209,-4.0168,16.0377
2015-03-05,15.5652,-1.4767,17.0419
2015-03-04,16.8305,-0.5806,17.4111
2015-03-03,18.4562,0.8999,17.5563
2015-03-02,19.3209,1.9896,17.3313
2015-02-27,19.1651,2.3312,16.8339
2015-02-26,19.9999,3.7488,16.2511
2015-02-25,20.1391,4.8252,15.3139
2015-02-24,19.7062,5.5986,14.1076
2015-02-23,18.7021,5.9942,12.7080
2015-02-20,17.7411,6.5317,11.2094
2015-02-19,16.1913,6.6148,9.5765
2015-02-18,15.2860,7.3632,7.9228
2015-02-17,13.6811,7.5991,6.0820
2015-02-13,11.3664,7.1842,4.1822
2015-02-12,8.5879,6.2017,2.3862
2015-02-11,5.7830,4.9473,0.8357
2015-02-10,4.1501,4.5512,-0.4011
2015-02-09,1.9995,3.5384,-1.5389
2015-02-06,1.4501,3.8736,-2.4235
2015-02-05,-0.1610,3.2308,-3.3919
2015-02-04,-2.9329,1.2667,-4.1996
2015-02-03,-4.2890,0.2273,-4.5162
2015-02-02,-6.8249,-2.2518,-4.5731
2015-01-30,-6.9913,-2.9812,-4.0101
2015-01-29,-4.4691,-1.2043,-3.2648
2015-01-28,-3.8585,-0.8948,-2.9637
2015-01-27,-1.0794,1.6607,-2.7400
2015-01-26,-0.3053,2.8499,-3.1552
2015-01-23,-2.1168,1.7508,-3.8677
2015-01-22,-3.8617,0.4437,-4.3054
2015-01-21,-7.1863,-2.7699,-4.4163
2015-01-20,-8.1656,-4.4418,-3.7238
2015-01-16,-8.3225,-5.7091,-2.6134
2015-01-15,-8.0829,-6.8968,-1.1861
2015-01-14,-4.9360,-5.4741,0.5381
2015-01-13,-2.7413,-4.6479,1.9066
2015-01-12,-1.0977,-4.1663,3.0686
2015-01-09,0.4837,-3.6265,4.1102
2015-01-08,0.8099,-4.2069,5.0168
2015-01-07,-0.5499,-6.6184,6.0685
2015-01-06,1.4123,-6.3108,7.7231
2015-01-05,6.2676,-3.0332,9.3008
2015-01-02,10.5439,0.4847,10.0591
2014-12-31,12.0182,2.0803,9.9379
2014-12-30,13.6539,4.2360,9.4179
2014-12-29,13.3590,5.0002,8.3589
2014-12-26,11.7478,4.6390,7.1088
2014-12-24,9.7036,3.7545,5.9491
2014-12-23,7.6550,2.6445,5.0105
2014-12-22,4.8992,0.5499,4.3493
2014-12-19,1.6802,-2.5316,4.2118
2014-12-18,-1.6494,-6.4942,4.8447
2014-12-17,-4.9162,-11.3845,6.4683
2014-12-16,-4.0924,-13.4068,9.3144
2014-12-15,1.1066,-11.5595,12.6661
2014-12-12,6.0066,-9.5493,15.5560
2014-12-11,10.8804,-7.0629,17.9433
2014-12-10,13.5828,-6.1262,19.7091
2014-12-09,17.7702,-3.4704,21.2406
2014-12-08,19.4272,-2.6811,22.1082
2014-12-05,21.2096,-1.5689,22.7785
2014-12-04,21.6426,-1.5281,23.1707
2014-12-03,22.2319,-1.3208,23.5527
2014-12-02,22.4152,-1.4677,23.8829
2014-12-01,23.1154,-1.1345,24.2499
2014-11-28,25.0076,0.4741,24.5335
2014-11-26,25.6214,1.2064,24.4149
2014-11-25,25.4955,1.3821,24.1133
2014-11-24,25.5545,1.7867,23.7678
2014-11-21,25.0158,1.6947,23.3211
2014-11-20,24.5661,1.6687,22.8975
2014-11-19,24.7294,2.2491,22.4803
2014-11-18,24.9884,3.0704,21.9180
2014-11-17,24.6419,3.4915,21.1504
2014-11-14,24.9083,4.6308,20.2776
2014-11-13,25.0388,5.9189,19.1199
2014-11-12,24.8910,7.2508,17.6401
2014-11-11,24.4502,8.6228,15.8274
2014-11-10,23.3864,9.7147,13.6717
2014-11-07,21.8331,10.5900,11.2430
2014-11-06,20.1784,11.5828,8.5955
2014-11-05,17.8451,12.1453,5.6998
2014-11-04,15.3854,12.7219,2.6635
2014-11-03,13.1900,13.7070,-0.5170
2014-10-31,9.6146,13.5583,-3.9437
2014-10-30,4.8868,12.2201,-7.3333
2014-10-29,1.1638,11.5521,-10.3883
2014-10-28,-2.3474,10.9289,-13.2763
2014-10-27,-7.0750,8.9336,-16.0085
2014-10-24,-10.6215,7.6204,-18.2419
2014-10-23,-15.2941,4.8529,-20.1470
2014-10-22,-19.6345,1.7257,-21.3603
2014-10-21,-22.4748,-0.6831,-21.7917
2014-10-20,-27.2158,-5.5949,-21.6209
2014-10-17,-29.0765,-8.8543,-20.2222
2014-10-16,-29.2721,-11.2634,-18.0087
2014-10-15,-26.6523,-11.4595,-15.1928
2014-10-14,-22.8934,-10.5655,-12.3279
2014-10-13,-19.3113,-9.6248,-9.6865
2014-10-10,-14.1570,-6.8766,-7.2803
2014-10-09,-10.5683,-5.0072,-5.5612
2014-10-08,-8.0823,-3.7730,-4.3094
2014-10-07,-8.9337,-5.5676,-3.3661
2014-10-06,-6.4500,-4.4757,-1.9743
2014-10-03,-6.2121,-5.3568,-0.8553
2014-10-02,-6.1317,-6.6155,0.4839
2014-10-01,-3.7273,-5.8651,2.1378
2014-09-30,-0.6033,-4.2073,3.6040
2014-09-29,0.7324,-3.9235,4.6559
2014-09-26,1.8655,-3.7712,5.6367
2014-09-25,2.7705,-3.8090,6.5795
2014-09-24,5.6020,-1.9298,7.5318
2014-09-23,5.8447,-2.1695,8.0142
2014-09-22,7.6507,-0.9059,8.5566
2014-09-19,8.6717,-0.1114,8.7831
2014-09-18,8.2083,-0.6026,8.8109
2014-09-17,7.3998,-1.5618,8.9616
2014-09-16,7.2569,-2.0951,9.3520
2014-09-15,7.2328,-2.6430,9.8758
2014-09-12,8.6088,-1.9277,10.5365
2014-09-11,10.0962,-0.9222,11.0185
2014-09-10,10.6353,-0.6137,11.2490
2014-09-09,11.3478,-0.0546,11.4024
2014-09-08,12.8304,1.4143,11.4161
2014-09-05,13.2022,2.1397,11.0625
2014-09-04,12.8566,2.3290,10.5276
2014-09-03,13.2527,3.3073,9.9454
2014-09-02,13.2529,4.1344,9.1185
2014-08-29,12.9016,4.8166,8.0849
2014-08-28,12.1545,5.2738,6.8808
2014-08-27,11.6993,6.1370,5.5623
2014-08-26,10.6040,6.5759,4.0281
2014-08-25,9.0618,6.6777,2.3841
2014-08-22,7.1755,6.4608,0.7147
2014-08-21,5.6328,6.5333,-0.9005
2014-08-20,3.1776,5.7114,-2.5338
2014-08-19,0.5944,4.5560,-3.9616
2014-08-18,-2.2116,2.8891,-5.1006
2014-08-15,-4.7568,1.0661,-5.8229
2014-08-14,-6.2380,-0.1486,-6.0894
2014-08-13,-8.0500,-1.9977,-6.0523
2014-08-12,-9.3843,-3.8314,-5.5529
2014-08-11,-9.6302,-5.0352,-4.5950
2014-08-08,-10.1269,-6.7907,-3.3362
2014-08-07,-10.0707,-8.4322,-1.6385
2014-08-06,-7.6106,-8.0801,0.4695
2014-08-05,-5.4462,-7.9358,2.4895
2014-08-04,-2.6015,-7.0749,4.4735
2014-08-01,-0.8448,-7.0870,6.2422
2014-07-31,2.8188,-5.1952,8.0140
2014-07-30,6.8918,-2.4210,9.3128
2014-07-29,7.9786,-1.9395,9.9180
2014-07-28,9.2618,-1.1410,10.4029
2014-07-25,9.8528,-0.8354,10.6881
2014-07-24,10.5218,-0.3752,10.8970
2014-07-23,10.2410,-0.7498,10.9908
2014-07-22,9.8325,-1.3457,11.1782
2014-07-21,9.5225,-1.9922,11.5147
2014-07-18,9.9962,-2.0165,12.0127
2014-07-17,9.9881,-2.5288,12.5168
2014-07-16,11.8790,-1.2701,13.1490
2014-07-15,11.7320,-1.7345,13.4666
2014-07-14,12.2179,-1.6823,13.9002
2014-07-11,12.2714,-2.0493,14.3208
2014-07-10,13.1316,-1.7016,14.8331
2014-07-09,14.3326,-0.9259,15.2585
2014-07-08,14.8274,-0.6626,15.4900
2014-07-07,16.1717,0.5161,15.6556
2014-07-03,16.2330,0.7065,15.5266
2014-07-02,15.2820,-0.0679,15.3500
2014-07-01,14.9476,-0.4193,15.3669
2014-06-30,14.4357,-1.0361,15.4718
2014-06-27,14.9051,-0.8257,15.7308
2014-06-26,15.2131,-0.7241,15.9372
2014-06-25,15.7658,-0.3524,16.1183
2014-06-24,16.0067,-0.1997,16.2064
2014-06-23,17.0537,0.7974,16.2563
2014-06-20,16.8561,0.7992,16.0569
2014-06-19,16.3321,0.4750,15.8571
2014-06-18,15.7710,0.0326,15.7384
2014-06-17,15.0800,-0.6502,15.7302
2014-06-16,15.5049,-0.3879,15.8928
2014-06-13,16.2503,0.2606,15.9897
2014-06-12,17.1303,1.2057,15.9246
2014-06-11,18.6204,2.9972,15.6232
2014-06-10,18.8484,3.9745,14.8739
2014-06-09,18.1626,4.2823,13.8803
2014-06-06,16.9743,4.1646,12.8097
2014-06-05,15.3970,3.6285,11.7685
2014-06-04,14.0742,3.2128,10.8614
2014-06-03,13.4620,3.4038,10.0582
2014-06-02,12.8554,3.6481,9.2072
2014-05-30,11.8198,3.5246,8.2952
2014-05-29,10.4686,3.0546,7.4141
2014-05-28,8.9522,2.3018,6.6504
2014-05-27,7.9301,1.8552,6.0750
2014-05-23,6.2934,0.6822,5.6112
2014-05-22,5.2714,-0.1692,5.4406
2014-05-21,4.7090,-0.7739,5.4829
2014-05-20,4.3768,-1.2997,5.6764
2014-05-19,5.4367,-0.5647,6.0013
2014-05-16,5.4632,-0.6793,6.1425
2014-05-15,6.1526,-0.1597,6.3123
2014-05-14,7.6569,1.3046,6.3523
2014-05-13,7.6654,1.6393,6.0261
2014-05-12,6.6565,1.0402,5.6163
2014-05-09,5.3534,-0.0029,5.3562
2014-05-08,5.4623,0.1053,5.3570
2014-05-07,5.8121,0.4814,5.3306
2014-05-06,5.9113,0.7010,5.2103
2014-05-05,7.0200,1.9850,5.0350
2014-05-02,6.6082,2.0694,4.5388
2014-05-01,6.3449,2.3234,4.0214
2014-04-30,5.6579,2.2173,3.4406
2014-04-29,4.6712,1.7850,2.8862
2014-04-28,3.9162,1.4762,2.4400
2014-04-25,3.8017,1.7308,2.0709
2014-04-24,4.2143,2.5760,1.6382
2014-04-23,3.1309,2.1366,0.9942
2014-04-22,2.0304,1.5703,0.4601
2014-04-21,0.1727,0.1052,0.0675
2014-04-17,-1.4210,-1.4622,0.0412
2014-04-16,-2.7177,-3.1245,0.4068
2014-04-15,-4.0746,-5.2625,1.1879
2014-04-14,-3.7791,-6.2826,2.5035
2014-04-11,-2.0874,-6.1616,4.0742
2014-04-10,1.6212,-3.9933,5.6146
2014-04-09,4.5606,-2.0523,6.6129
2014-04-08,4.2649,-2.8610,7.1260
2014-04-07,5.8843,-1.9570,7.8412
2014-04-04,8.5701,0.2396,8.3305
2014-04-03,9.8321,1.5615,8.2706
2014-04-02,8.8888,1.0086,7.8802
2014-04-01,7.3386,-0.2894,7.6281
2014-03-31,5.8011,-1.8993,7.7004
2014-03-28,5.0962,-3.0790,8.1752
2014-03-27,5.6212,-3.3238,8.9450
2014-03-26,7.0831,-2.6929,9.7760
2014-03-25,8.4875,-1.9617,10.4492
2014-03-24,8.8269,-2.1127,10.9396
2014-03-21,9.9647,-1.5031,11.4678
2014-03-20,10.3473,-1.4962,11.8436
2014-03-19,10.1263,-2.0914,12.2176
2014-03-18,10.8412,-1.8992,12.7405
2014-03-17,10.4273,-2.7880,13.2153
2014-03-14,11.1136,-2.7987,13.9123
2014-03-13,13.6302,-0.9818,14.6119
2014-03-12,16.1135,1.2561,14.8574
2014-03-11,16.8230,2.2796,14.5433
2014-03-10,17.5419,3.5684,13.9734
2014-03-07,17.2329,4.1516,13.0813
2014-03-06,16.4994,4.4560,12.0434
2014-03-05,15.4260,4.4966,10.9294
2014-03-04,14.1594,4.3541,9.8053
2014-03-03,12.3266,3.6099,8.7167
2014-02-28,12.6772,4.8630,7.8143
2014-02-27,11.5435,4.9449,6.5985
2014-02-26,10.4538,5.0915,5.3623
2014-02-25,9.8406,5.7511,4.0894
2014-02-24,8.9188,6.2672,2.6516
2014-02-21,7.3590,6.2742,1.0849
2014-02-20,6.4178,6.9015,-0.4837
2014-02-19,4.7636,6.9727,-2.2091
2014-02-18,3.7061,7.6584,-3.9522
2014-02-14,1.0796,6.9464,-5.8668
2014-02-13,-2.0716,5.5318,-7.6034
2014-02-12,-5.1675,3.8189,-8.9864
2014-02-11,-7.9677,1.9734,-9.9411
2014-02-10,-11.4757,-1.0413,-10.4345
2014-02-07,-13.7592,-3.5850,-10.1741
2014-02-06,-16.1864,-6.9085,-9.2779
2014-02-05,-16.6471,-9.0963,-7.5507
2014-02-04,-14.7743,-9.4976,-5.2767
2014-02-03,-12.5315,-9.6293,-2.9023
2014-01-31,-8.1315,-7.6365,-0.4949
2014-01-30,-6.5411,-7.9553,1.4142
2014-01-29,-5.5972,-9.0002,3.4030
2014-01-28,-2.2757,-7.9287,5.6531
2014-01-27,0.1337,-7.5016,7.6353
2014-01-24,4.3208,-5.1899,9.5107
2014-01-23,8.7133,-2.0948,10.8081
2014-01-22,10.3067,-1.0252,11.3318
2014-01-21,10.5206,-1.0675,11.5881
2014-01-17,10.7486,-1.1063,11.8550
2014-01-16,11.4026,-0.7290,12.1316
2014-01-15,11.3393,-0.9745,12.3138
2014-01-14,10.8401,-1.7173,12.5574
2014-01-13,11.0126,-1.9742,12.9868
2014-01-10,13.0763,-0.4040,13.4803
2014-01-09,13.1609,-0.4204,13.5813
2014-01-08,13.5093,-0.1771,13.6864
2014-01-07,13.8226,0.0920,13.7307
2014-01-06,13.9818,0.2741,13.7077
2014-01-03,15.1127,1.4735,13.6392
2014-01-02,15.8680,2.5972,13.2708
2013-12-31,16.5392,3.9177,12.6215
2013-12-30,15.4874,3.8454,11.6421
2013-12-27,14.6620,3.9813,10.6807
2013-12-26,13.3616,3.6762,9.6854
2013-12-24,11.4444,2.6780,8.7663
2013-12-23,9.7166,1.6198,8.0968
2013-12-20,7.9127,0.2208,7.6919
2013-12-19,6.4798,-1.1569,7.6367
2013-12-18,5.4444,-2.4815,7.9259
2013-12-17,3.9369,-4.6094,8.5463
2013-12-16,4.9743,-4.7243,9.6986
2013-12-13,5.6620,-5.2177,10.8797
2013-12-12,7.5998,-4.5843,12.1842
2013-12-11,9.9443,-3.3859,13.3302
2013-12-10,12.1079,-2.0688,14.1767
2013-12-09,12.6162,-2.0777,14.6939
2013-12-06,12.4960,-2.7174,15.2134
2013-12-05,12.4948,-3.3979,15.8927
2013-12-04,14.3539,-2.3883,16.7422
2013-12-03,15.7260,-1.6133,17.3392
2013-12-02,17.0102,-0.7323,17.7426
2013-11-29,17.8165,-0.1092,17.9257
2013-11-27,18.0865,0.1336,17.9529
2013-11-26,18.0235,0.1040,17.9195
2013-11-25,18.1371,0.2435,17.8936
2013-11-22,18.0457,0.2130,17.8327
2013-11-21,17.4345,-0.3449,17.7794
2013-11-20,17.3079,-0.5577,17.8657
2013-11-19,18.3689,0.3639,18.0051
2013-11-18,18.7942,0.8801,17.9141
2013-11-15,18.6910,0.9969,17.6941
2013-11-14,17.6102,0.1653,17.4449
2013-11-13,16.7444,-0.6591,17.4036
2013-11-12,16.2735,-1.2949,17.5683
2013-11-11,16.8927,-0.9994,17.8921
2013-11-08,17.0097,-1.1322,18.1419
2013-11-07,17.0419,-1.3831,18.4249
2013-11-06,19.2238,0.4531,18.7707
2013-11-05,19.3526,0.6952,18.6575
2013-11-04,20.0012,1.5176,18.4837
2013-11-01,20.0331,1.9289,18.1043
2013-10-31,20.4229,2.8009,17.6221
2013-10-30,21.1427,4.2208,16.9218
2013-10-29,21.0645,5.1978,15.8666
2013-10-28,19.7786,5.2114,14.5672
2013-10-25,18.8515,5.5871,13.2643
2013-10-24,17.6322,5.7647,11.8675
2013-10-23,16.6035,6.1772,10.4264
2013-10-22,15.6284,6.7463,8.8821
2013-10-21,13.3124,6.1169,7.1955
2013-10-18,11.1819,5.5156,5.6663
2013-10-17,8.3162,4.0288,4.2874
2013-10-16,5.6933,2.4131,3.2802
2013-10-15,3.4447,0.7678,2.6769
2013-10-14,2.9153,0.4303,2.4850
2013-10-11,0.9673,-1.4101,2.3774
2013-10-10,-0.8266,-3.5565,2.7299
2013-10-09,-2.0208,-5.6399,3.6190
2013-10-08,0.1660,-4.8630,5.0290
2013-10-07,3.0515,-3.1933,6.2448
2013-10-04,4.5855,-2.4576,7.0431
2013-10-03,5.0126,-2.6449,7.6575
2013-10-02,6.6903,-1.6284,8.3187
2013-10-01,7.1857,-1.5401,8.7258
2013-09-30,7.5985,-1.5124,9.1109
2013-09-27,9.3843,-0.1047,9.4890
2013-09-26,10.4885,0.9734,9.5151
2013-09-25,11.0408,1.7690,9.2718
2013-09-24,12.1858,3.3563,8.8295
2013-09-23,12.9966,5.0062,7.9905
2013-09-20,13.3924,6.6535,6.7389
2013-09-19,12.8811,7.8056,5.0755
2013-09-18,10.7756,7.6515,3.1241
2013-09-17,7.6076,6.3964,1.2112
2013-09-16,5.5672,5.9551,-0.3878
2013-09-13,3.6110,5.4876,-1.8766
2013-09-12,2.0400,5.2885,-3.2485
2013-09-11,0.4706,5.0412,-4.5706
2013-09-10,-2.1208,3.7101,-5.8309
2013-09-09,-4.8742,1.8842,-6.7585
2013-09-06,-7.0673,0.1622,-7.2295
2013-09-05,-8.0797,-0.8096,-7.2701
2013-09-04,-9.2451,-2.1774,-7.0677
2013-09-03,-10.3945,-3.8712,-6.5233
2013-08-30,-10.3551,-4.7996,-5.5555
2013-08-29,-9.4619,-5.1063,-4.3556
2013-08-28,-8.7137,-5.6346,-3.0791
2013-08-27,-7.3051,-5.6346,-1.6704
2013-08-26,-4.9448,-4.6830,-0.2618
2013-08-23,-4.5381,-5.4471,0.9090
2013-08-22,-4.6372,-6.9080,2.2708
2013-08-21,-4.0304,-8.0281,3.9977
2013-08-20,-1.7555,-7.7602,6.0048
2013-08-19,0.2013,-7.7435,7.9448
2013-08-16,3.3364,-6.5443,9.8807
2013-08-15,6.2946,-5.2222,11.5168
2013-08-14,9.4198,-3.4025,12.8223
2013-08-13,10.8209,-2.8520,13.6730
2013-08-12,11.5589,-2.8270,14.3860
2013-08-09,12.8103,-2.2824,15.0927
2013-08-08,14.0226,-1.6408,15.6633
2013-08-07,14.7489,-1.3246,16.0735
2013-08-06,16.1304,-0.2742,16.4047
2013-08-05,17.0013,0.5281,16.4732
2013-08-02,16.8709,0.5297,16.3412
2013-08-01,16.2014,-0.0074,16.2088
2013-07-31,15.3963,-0.8143,16.2106
2013-07-30,16.2973,-0.1169,16.4142
2013-07-29,17.1867,0.7433,16.4434
2013-07-26,18.1361,1.8786,16.2576
2013-07-25,18.4406,2.6527,15.7879
2013-07-24,18.7036,3.5789,15.1247
2013-07-23,19.2061,4.9760,14.2300
2013-07-22,18.9113,5.9252,12.9860
2013-07-19,17.9402,6.4355,11.5047
2013-07-18,16.7901,6.8943,9.8958
2013-07-17,15.3549,7.1826,8.1723
2013-07-16,14.1610,7.7844,6.3766
2013-07-15,12.9048,8.4742,4.4305
2013-07-12,10.4782,8.1663,2.3120
2013-07-11,7.4639,7.1935,0.2704
2013-07-10,4.0343,5.5623,-1.5280
2013-07-09,1.8790,4.7975,-2.9186
2013-07-08,-0.8688,3.2492,-4.1179
2013-07-05,-3.1557,1.7745,-4.9302
2013-07-03,-5.1562,0.2176,-5.3739
2013-07-02,-5.9566,-0.5284,-5.4283
2013-07-01,-6.7562,-1.4600,-5.2962
2013-06-28,-7.7680,-2.8368,-4.9312
2013-06-27,-8.0627,-3.8407,-4.2220
2013-06-26,-9.0261,-5.7643,-3.2618
2013-06-25,-9.1125,-7.2918,-1.8207
2013-06-24,-7.5395,-7.5417,0.0022
2013-06-21,-3.9009,-5.7885,1.8877
2013-06-20,-1.1691,-4.5039,3.3348
2013-06-19,2.7663,-1.6945,4.4608
2013-06-18,3.6010,-1.2834,4.8844
2013-06-17,2.2844,-2.9209,5.2052
2013-06-14,1.8709,-4.0646,5.9355
2013-06-13,2.5693,-4.3823,6.9516
2013-06-12,2.4429,-5.6043,8.0472
2013-06-11,4.6733,-4.7750,9.4483
2013-06-10,6.0664,-4.5756,10.6420
2013-06-07,6.0580,-5.7279,11.7859
2013-06-06,5.9011,-7.3168,13.2179
2013-06-05,7.7348,-7.3123,15.0471
2013-06-04,11.3536,-5.5216,16.8752
2013-06-03,13.5186,-4.7370,18.2556
2013-05-31,15.1648,-4.2751,19.4399
2013-05-30,18.0309,-2.4777,20.5086
2013-05-29,19.0168,-2.1112,21.1281
2013-05-28,20.6147,-1.0412,21.6559
2013-05-24,21.1629,-0.7533,21.9162
2013-05-23,22.6199,0.5154,22.1045
2013-05-22,24.0579,2.0822,21.9756
2013-05-21,25.0505,3.5954,21.4551
2013-05-20,24.5470,3.9908,20.5562
2013-05-17,23.8395,4.2809,19.5585
2013-05-16,22.4696,3.9813,18.4883
2013-05-15,22.1251,4.6321,17.4930
2013-05-14,20.5175,4.1826,16.3350
2013-05-13,19.0266,3.7373,15.2893
2013-05-10,18.5340,4.1790,14.3550
2013-05-09,17.6428,4.3326,13.3102
2013-05-08,16.9645,4.7374,12.2271
2013-05-07,15.2390,4.1963,11.0427
2013-05-06,13.5003,3.5066,9.9936
2013-05-03,11.9460,2.8290,9.1170
2013-05-02,10.1020,1.6922,8.4098
2013-05-01,9.3150,1.3283,7.9867
2013-04-30,9.6912,2.0365,7.6546
2013-04-29,8.5163,1.3708,7.1455
2013-04-26,7.2960,0.4932,6.8028
2013-04-25,6.7900,0.1106,6.6795
2013-04-24,5.7482,-0.9037,6.6519
2013-04-23,4.9834,-1.8944,6.8778
2013-04-22,3.9357,-3.4157,7.3514
2013-04-19,4.1989,-4.0064,8.2053
2013-04-18,5.2118,-3.9951,9.2069
2013-04-17,7.8178,-2.3879,10.2057
2013-04-16,9.9713,-0.8313,10.8026
2013-04-15,10.2779,-0.7326,11.0105
2013-04-12,12.7811,1.5875,11.1936
2013-04-11,12.0749,1.2782,10.7967
2013-04-10,10.5377,0.0604,10.4772
2013-04-09,8.9965,-1.4656,10.4621
2013-04-08,8.8454,-1.9831,10.8285
2013-04-05,9.0880,-2.2363,11.3243
2013-04-04,10.2621,-1.6212,11.8833
2013-04-03,10.9293,-1.3593,12.2886
2013-04-02,12.2624,-0.3660,12.6285
2013-04-01,12.0994,-0.6205,12.7200
2013-03-28,12.5381,-0.3370,12.8751
2013-03-27,12.2009,-0.7585,12.9593
2013-03-26,12.2385,-0.9105,13.1490
2013-03-25,12.0148,-1.3617,13.3766
2013-03-22,12.7846,-0.9324,13.7170
2013-03-21,13.0516,-0.8985,13.9501
2013-03-20,14.3318,0.1570,14.1748
2013-03-19,14.4428,0.3073,14.1355
2013-03-18,15.4303,1.3716,14.0587
2013-03-15,16.0834,2.3677,13.7158
2013-03-14,15.8075,2.6836,13.1238
2013-03-13,14.9677,2.5148,12.4529
2013-03-12,14.5650,2.7408,11.8242
2013-03-11,14.0469,2.9079,11.1390
2013-03-08,12.8005,2.3884,10.4120
2013-03-07,11.5365,1.7216,9.8149
2013-03-06,10.4600,1.0755,9.3846
2013-03-05,9.2190,0.1033,9.1157
2013-03-04,7.6709,-1.4189,9.0899
2013-03-01,7.0690,-2.3756,9.4446
2013-02-28,6.9106,-3.1279,10.0385
2013-02-27,6.9663,-3.8541,10.8204
2013-02-26,6.8027,-4.9813,11.7840
2013-02-25,8.4346,-4.5947,13.0293
2013-02-22,11.3203,-2.8576,14.1780
2013-02-21,12.0134,-2.8789,14.8924
2013-02-20,14.0653,-1.5468,15.6121
2013-02-19,15.5094,-0.4895,15.9988
2013-02-15,15.1933,-0.9278,16.1212
2013-02-14,15.7043,-0.6488,16.3531
2013-02-13,15.9661,-0.5492,16.5153
2013-02-12,16.1750,-0.4777,16.6526
2013-02-11,16.2979,-0.4741,16.7721
2013-02-08,16.4642,-0.4264,16.8906
2013-02-07,16.3432,-0.6540,16.9972
2013-02-06,16.8207,-0.3400,17.1607
2013-02-05,16.9075,-0.3382,17.2457
2013-02-04,16.8568,-0.4735,17.3302
2013-02-01,18.1332,0.6846,17.4486
2013-01-31,17.7210,0.4435,17.2775
2013-01-30,18.4704,1.3038,17.1666
2013-01-29,18.7662,1.9256,16.8406
2013-01-28,18.2722,1.9130,16.3592
2013-01-25,18.1558,2.2748,15.8810
2013-01-24,17.4601,2.1478,15.3123
2013-01-23,17.1469,2.3716,14.7754
2013-01-22,16.4988,2.3163,14.1825
2013-01-18,15.6607,2.0573,13.6034
2013-01-17,15.0332,1.9441,13.0891
2013-01-16,14.5267,1.9237,12.6030
2013-01-15,14.5151,2.3929,12.1221
2013-01-14,14.3186,2.7947,11.5239
2013-01-11,14.0286,3.2034,10.8252
2013-01-10,13.3149,3.2905,10.0244
2013-01-09,12.2032,3.0015,9.2017
2013-01-08,11.7369,3.2855,8.4514
2013-01-07,11.3651,3.7351,7.6300
